"record_num","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.1_sd","r1.2_sd","r2.1_sd","r2.2_sd","lnRR_Q10_acute_t1","V_lnRR_Q10_acute_t1","lnRR_Q10_acute_t2","V_lnRR_Q10_acute_t2","lnRR_Q10_acclim","V_lnRR_Q10_acclim","lnVR_Q10_acute_t1","V_lnVR_Q10_acute_t1","lnVR_Q10_acute_t2","V_lnVR_Q10_acute_t2","lnVR_Q10_acclim","V_lnVR_Q10_acclim","lnCVR_Q10_acute_t1","V_lnCVR_Q10_acute_t1","lnCVR_Q10_acute_t2","V_lnCVR_Q10_acute_t2","lnCVR_Q10_acclim","V_lnCVR_Q10_acclim","obs"
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","COX activity",15,25,9.13,7,11.42,7,10.46,7,12.45,7,"umol g-1 min -1","Gambusia holbrooki",1.9578559701878,30.2144799723576,3.80988188793301,4.2067445845927,0.223800509620987,1.00656934219003,0.17416216427394,0.0352623461100091,0.310154928303839,0.0228794017051978,2.73647129701179,0.166666666666667,0.099090902644231,0.166666666666667,0.764839109016062,0.166666666666667,2.5126707873908,1.1732360088567,-0.0750712616297088,0.201929012776676,0.454684180712222,0.189546068371864,418
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","COX activity",15,25,7.56,7,9.41,7,7.97,7,9.9,7,"umol g-1 min -1","Gambusia holbrooki",1.19058808997907,1.79911089152392,2.30180364062619,3.38656167816268,0.218901763405847,0.0087651044743554,0.216850264338421,0.028632424723414,0.269663566949103,0.0202597454653732,0.412845215405787,0.166666666666667,0.386122145265033,0.166666666666667,1.0453677741493,0.166666666666667,0.19394345199994,0.175431771141022,0.169271880926613,0.195299091390081,0.775704207200195,0.18692641213204,419
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","COX activity",15,25,8.33,7,11.63,7,9.88,7,12.6,7,"umol g-1 min -1","Gambusia holbrooki",1.9578559701878,1.9578559701878,3.38656167816268,3.17490157327751,0.333724510351822,0.0119403441147452,0.243184302197656,0.02585470364229,0.413833357778681,0.0169620469236114,0,0.166666666666667,-0.0645385211375712,0.166666666666667,0.483426649577876,0.166666666666667,-0.333724510351822,0.178607010781412,-0.307722823335227,0.192521370308957,0.0695932917991954,0.183628713590278,420
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","CS activity",15,25,8.96,7,13,7,4.23,7,6.54,7,"umol g-1 min -1","Gambusia holbrooki",1.64036581286005,3.46593421749461,1.3228756555323,2.03722850951974,0.372179130474698,0.0149425835968633,0.435735172410921,0.0278340243114056,-0.314833061517732,0.0186501476161448,0.74806293815606,0.166666666666667,0.431782416425538,0.166666666666667,0.216671036808592,0.166666666666667,0.375883807681363,0.18160925026353,-0.00395275598538267,0.194500690978072,0.531504098326324,0.185316814282811,421
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","CS activity",15,25,8.7,7,12.6,7,6.78,7,9.69,7,"umol g-1 min -1","Gambusia holbrooki",1.08475803753648,0.873097932651315,0.873097932651315,1.56099327352811,0.370373788296894,0.00290684208681491,0.357117323950371,0.00607630794434083,0.107771400242137,0.00592819027086611,-0.217064505237827,0.166666666666667,0.581029882439239,0.166666666666667,0.363965377201412,0.166666666666667,-0.587438293534722,0.169573508753482,0.223912558488869,0.172742974611007,0.256193976959275,0.172594856937533,422
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","CS activity",15,25,11.28,7,15.65,7,8.62,7,13.14,7,"umol g-1 min -1","Gambusia holbrooki",1.00538549820454,1.79911089152392,2.11660104885167,2.61929379795394,0.327439670916249,0.00302282166684852,0.421575928380863,0.0142897052055709,0.152629766986552,0.00681136466705741,0.581921545449721,0.166666666666667,0.213093215460708,0.166666666666667,0.957533690408204,0.166666666666667,0.254481874533471,0.169689488333515,-0.208482712920155,0.180956371872238,0.804903923421652,0.173478031333724,423
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","CS activity",15,25,9.64,7,12.74,7,8.07,7,13.51,7,"umol g-1 min -1","Gambusia holbrooki",1.00538549820454,0.71435285398744,1.71973835219198,2.32826115373684,0.278825541521563,0.00200301160557927,0.51527666969025,0.0107303543337697,0.337509043349653,0.00579668481049167,-0.341749293722057,0.166666666666667,0.302949544582569,0.166666666666667,0.839750654751821,0.166666666666667,-0.62057483524362,0.168669678272246,-0.212327125107681,0.177397021000436,0.502241611402168,0.172463351477158,424
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","LDH activity",15,25,54.18,7,114.23,7,52.31,7,111.03,7,"umol g-1 min -1","Gambusia holbrooki",3.51884924371591,5.66190780567822,13.4139591470975,20.4781151476399,0.745902123088907,0.000953562397578913,0.752612877683655,0.0142535198458872,0.717488598409225,0.00546220270049727,0.475626886800098,0.166666666666667,0.423060869998544,0.166666666666667,1.76122274536797,0.166666666666667,-0.270275236288809,0.167620229064246,-0.32955200768511,0.180920186512554,1.04373414695875,0.172128869367164,425
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","LDH activity",15,25,30.63,7,67.08,7,24.56,7,56.25,7,"umol g-1 min -1","Gambusia holbrooki",4.18028707148205,9.78927985093899,6.98478346121052,16.0597104581621,0.783906016110324,0.00570325589875841,0.828686937805588,0.023199307153216,0.607826120239846,0.014305656599413,0.850907972611303,0.166666666666667,0.832579687913182,0.166666666666667,1.34593375803253,0.166666666666667,0.067001956500979,0.172369922565425,0.00389275010759411,0.189865973819883,0.738107637792686,0.18097232326608,426
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","LDH activity",15,25,38.59,7,79.25,7,46.05,7,92.88,7,"umol g-1 min -1","Gambusia holbrooki",8.17537155118958,15.6628477615024,14.9749524206256,23.1503239718152,0.719614237207862,0.0119917516192386,0.70158057468832,0.0239819068081925,0.878315161840108,0.0152866825575889,0.65016535798626,0.166666666666667,0.435629808154431,0.166666666666667,1.04088260945987,0.166666666666667,-0.0694488792216024,0.178658418285905,-0.265950766533889,0.190648573474859,0.16256744761976,0.181953349224256,427
"p116","f","w","j",-33.79574991,151.1573881,1,56,"metabolic_enzyme","LDH activity",15,25,49.04,7,101.82,7,33.56,7,72.85,7,"umol g-1 min -1","Gambusia holbrooki",8.33411662985346,17.4619586530263,6.05877050233791,14.419344645302,0.730570256846234,0.0083275816665794,0.775067651042208,0.0102528750704779,0.395766241013258,0.00972263815055252,0.739667196194838,0.166666666666667,0.867063791109004,0.166666666666667,0.548213155837611,0.166666666666667,0.00909693934860408,0.174994248333246,0.0919961400667962,0.176919541737144,0.152446914824353,0.176389304817219,428
"p116","f","w","j",-33.79574991,151.1573881,1,56,"max_MR","Max MR",15,25,27.81,12,37.33,12,17.52,12,37.71,12,"umolg-1h-1","Gambusia holbrooki",6.58179306876173,8.59097200554163,3.29089653438087,8.90274115090403,0.294401624680619,0.00908126779761285,0.76658222576202,0.00758486646394897,0.304529643024392,0.00931237661692134,0.266404674004496,0.0909090909090909,0.995199193294679,0.0909090909090909,0.302052012734733,0.0909090909090909,-0.0279969506761231,0.0999903587067038,0.228616967532659,0.0984939573730399,-0.00247763028965884,0.100221467526012,429
"p116","f","w","j",-33.79574991,151.1573881,1,56,"max_MR","Max MR",15,25,19.48,12,41.95,12,16.76,12,38.76,12,"umolg-1h-1","Gambusia holbrooki",4.22620397046806,8.41776692478474,7.44781847254617,9.07594623166092,0.767090134698826,0.00727774191596442,0.838393691968628,0.021025320886228,0.688000488808176,0.00849145467414853,0.689040398607292,0.0909090909090909,0.197706475633434,0.0909090909090909,0.76432345902784,0.0909090909090909,-0.0780497360915343,0.0981868328250553,-0.640687216335194,0.111934411795319,0.0763229702196638,0.0994005455832394,430
"p116","f","w","j",-33.79574991,151.1573881,1,56,"rest_MR","Resting MR",15,25,8,12,20.6,12,7.8,12,15.5,12,"umolg-1h-1","Gambusia holbrooki",1.73205080756888,3.46410161513775,2.07846096908265,4.50333209967908,0.9458495341157,0.00626273977283438,0.686716290229655,0.0129514989932824,0.661398482245365,0.0109405892299688,0.693147180559945,0.0909090909090909,0.773189888233482,0.0909090909090909,0.955511445027436,0.0909090909090909,-0.252702353555754,0.0971718306819253,0.0864735980038269,0.103860589902373,0.294112962782071,0.10184968013906,431
"p116","f","w","j",-33.79574991,151.1573881,1,56,"rest_MR","Resting MR",15,25,11.13,12,24.14,12,8.37,12,13.3,12,"umolg-1h-1","Gambusia holbrooki",2.39023011444505,3.42946059898638,2.04381995293127,1.6974097914175,0.774226050381932,0.00552521486289462,0.463110150726324,0.00632615892371048,0.178119869940255,0.00520067228567085,0.361013345537331,0.0909090909090909,-0.185717145795093,0.0909090909090909,-0.342286206486633,0.0909090909090909,-0.413212704844601,0.0964343057719855,-0.648827296521417,0.0972352498328014,-0.520406076426887,0.0961097631947618,432
"p116","f","w","j",-33.79574991,151.1573881,1,56,"endurance","Sustained swimming",15,25,6.39,10,7.36,10,3.61,10,12.12,10,"BLs-1","Gambusia holbrooki",2.87767267075323,3.79473319220206,3.19390043677006,2.87767267075323,0.141325664351342,0.0468637883606799,1.21114920829638,0.0839133324317501,0.640122712251725,0.0259179956025125,0.276632236265196,0.111111111111111,-0.104261010324409,0.111111111111111,0,0.111111111111111,0.135306571913854,0.157974899471791,-1.31541021862079,0.195024443542861,-0.640122712251725,0.137029106713624,433
"p116","f","w","j",-33.79574991,151.1573881,1,56,"endurance","Sustained swimming",15,25,4.29,10,7.07,10,6.07,10,18.38,10,"BLs-1","Gambusia holbrooki",4.52205705404078,6.70402863955696,4.52205705404078,4.80666204345594,0.499573746968556,0.201026265487733,1.10790451185613,0.0623392745137191,1.45497638398762,0.117950167141404,0.393741644412105,0.111111111111111,0.0610358905863691,0.111111111111111,0.0610358905863691,0.111111111111111,-0.105832102556451,0.312137376598844,-1.04686862126976,0.17345038562483,-1.39394049340125,0.229061278252515,434
"p116_o","m","w","a",-67.55,-68.01,1,270,"muscle","tenacity",-0.3,2.9,690,9,390,4,210,11,1040,7,"","Nacella concinna",660,240,331.66247903554,793.725393319377,-1.78295268271129,1.91732296370038,4.99958894193109,3.02702567173936,1.28213873295035,1.80536498478026,-3.16125284899525,2.23795572916667,2.72693664623932,1.30208333333333,0.576555356760583,1.42415364583333,-1.37830016628396,4.15527869286705,-2.27265229569178,4.32910900507269,-0.705583376189771,3.2295186306136,435
"p117_o","m","w","a",-77.5,165,1,35,"rest_MR","MR",-1.5,4,3.6,5,NA,NA,NA,NA,4.2,7,"nmol/g.h?","Trematomus bernacchii",0.223606797749979,NA,NA,0.793725393319377,NA,NA,NA,NA,0.280273963322288,0.0194170107590021,NA,NA,NA,NA,2.3033607399613,0.68870523415978,NA,NA,NA,NA,2.02308677663901,0.708122244918782,436
"p118_o","f","c","j",10.75,61.85,1,70,"rest_MR","MR",23,30,1.41,15,NA,NA,NA,NA,3.75,7,"","Poecilia reticulata",0.193649167310371,NA,NA,0.820182906430023,NA,NA,NA,NA,1.3973801937032,0.0165127750934386,NA,NA,NA,NA,2.06211323718228,0.242954324586978,NA,NA,NA,NA,0.664733043479078,0.259467099680416,437
"p118_o","f","c","j",10.75,61.85,1,70,"sprint","swim",23,30,40,44,NA,NA,NA,NA,40.5,19,"","Poecilia reticulata",6.6332495807108,NA,NA,8.71779788708135,NA,NA,NA,NA,0.0177464571407959,0.0062523523355387,NA,NA,NA,NA,0.390388361691479,0.0804197648051469,NA,NA,NA,NA,0.372641904550683,0.0866721171406856,438
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","complex I",12,28,1.64,38,2.84,38,1.68,26,1.5,26,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",2.77398630133604,2.15754490103914,2.14158819570897,0.815843122174846,0.34319238146063,0.0353429549559319,-0.0708304283168769,0.0288585069444444,-0.0557694585799642,0.0338546030182101,-0.157071517675566,0.0105574324324324,-0.603175560027242,0.015625,-0.764886611489369,0.0130912162162162,-0.500263899136196,0.0459003873883643,-0.532345131710365,0.0444835069444444,-0.709117152909405,0.0469458192344263,440
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","complex I",12,28,2.27,43,3.83,43,1.44,40,2.96,40,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",2.22952909826268,3.67216557360912,0.948683298050514,4.93315314986267,0.326928107312027,0.0171142703245973,0.450341346717537,0.0313633071283911,0.165880898026661,0.0358880238380672,0.311869478824368,0.00930059523809524,1.03041164099211,0.0100160256410256,0.496367482052261,0.00965831043956044,-0.0150586284876596,0.0264148655626926,0.580070294274576,0.0413793327694167,0.3304865840256,0.0455463342776276,441
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","complex II",12,28,1.23,38,1.61,38,0.95,26,0.84,26,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",1.91096834092038,1.84932420089069,1.22376468326227,0.509901951359279,0.168262506007529,0.0383754976497927,-0.076912557973267,0.030466816516542,-0.23835472283069,0.0303487214462426,-0.0204936392643693,0.0105574324324324,-0.547167960846187,0.015625,-0.82571682646472,0.0130912162162162,-0.188756145271898,0.0489329300822251,-0.47025540287292,0.046091816516542,-0.58736210363403,0.0434399376624588,442
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","complex II",12,28,1.96,43,1.9,43,1.33,40,2.31,40,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",2.16395471301966,2.42625225399174,1.45464772367745,3.98446985181216,-0.0194316169187694,0.0258867192141923,0.345042863937525,0.0407366235681791,0.102689407057048,0.0401280190642415,0.0715064694860901,0.00930059523809524,0.629775319038989,0.0100160256410256,0.381541771334525,0.00965831043956044,0.0909380864048595,0.0351873144522875,0.284732455101465,0.0507526492092048,0.278852364277477,0.0497863295038019,443
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","complex IV",12,28,6.65,38,17.68,38,5.69,26,10.1,26,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",8.75346788421595,22.6850435309258,6.83268614821433,7.03664692875804,0.611135751588584,0.0347347479583241,0.358640734818109,0.028956805410033,0.261199105737157,0.02510369393676,0.595159925354794,0.0105574324324324,0.0183836782539332,0.015625,-0.136448864560317,0.0130912162162162,-0.0159758262337902,0.0452921803907565,-0.340257056564176,0.044581805410033,-0.397647970297474,0.0381949101529762,444
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","complex IV",12,28,8.07,43,18.79,43,5.77,40,15.96,40,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",7.27875676197522,25.9018821709929,4.36394317103236,21.3137514295349,0.528232081964698,0.0246526262004778,0.635883444688534,0.0230022992124148,0.426207568587378,0.0248064729036784,0.793347227242992,0.00930059523809524,0.991235266096939,0.0100160256410256,0.671495248906384,0.00965831043956044,0.265115145278294,0.033953221438573,0.355351821408405,0.0330183248534404,0.245287680319006,0.0344647833432389,445
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","State 3",12,28,2.53,38,4.16,38,2.15,26,2.06,26,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",3.39042770163294,4.06851324195952,2.03960780543711,1.47871565894191,0.31080985720859,0.0282929773849443,-0.0267261620863011,0.0212622591712696,-0.128445824961212,0.0262019758576509,0.113950972996222,0.0105574324324324,-0.200989765079664,0.015625,-0.518613853811531,0.0130912162162162,-0.196858884212368,0.0388504098173767,-0.174263602993363,0.0368872591712696,-0.390168028850319,0.0392931920738671,446
"p12","m","w","a",40.04075568,-74.04665346,1,28,"mito_oxidation","State 3",12,28,3.56,43,5.69,43,2.14,40,4.62,40,"pmol O2/s.ml.ng DNA","Fundulus heteroclitus",2.81969856544986,4.98365327846952,1.58113883008419,8.22192191643779,0.293093564546438,0.0126678527879003,0.48099304753743,0.0362598268396652,0.162896350143568,0.0366277575132732,0.35595826537048,0.00930059523809524,1.03041164099211,0.0100160256410256,0.66885875248263,0.00965831043956044,0.0628647008240426,0.0219684480259956,0.549418593454684,0.0462758524806908,0.505962402339062,0.0462860679528336,447
"p120_o","f","c","a",-1.28333,36.816667,1,90,"rest_MR","MR",20.5,26.5,69.6,6,103,6,38.8,6,64.5,6,"mg/kg/h","Oreochromis niloticus",4.89897948556636,4.65403051128804,3.18433666561813,4.40908153700972,0.653274034815437,0.00323892688946149,0.847074961954165,0.00528165205109886,-0.126832239231078,0.00445704418891498,-0.0854888239792512,0.555555555555556,0.542370667391047,0.555555555555556,-0.17560085942971,0.555555555555556,-0.738762858794688,0.558794482445017,-0.304704294563119,0.560837207606654,-0.0487686201986317,0.560012599744471,448
"p121_o","m","c","j",39.65,20.9,2,NA,"metabolic_enzyme","COX",12.3,19,NA,NA,3.32,5,NA,NA,3.52,5,"","Dicentrarchus labrax",NA,0.872066511224918,NA,0.357770876399966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449
"p121_o","m","c","j",39.65,20.9,2,NA,"metabolic_enzyme","LDH",12.3,19,NA,NA,90.4,5,NA,NA,121.3,5,"","Dicentrarchus labrax",NA,24.1495341569977,NA,41.5908643814961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450
"p121_o","m","c","j",39.65,20.9,2,NA,"metabolic_enzyme","CCO",12.3,19,NA,NA,8.8,5,NA,NA,6.4,5,"","Dicentrarchus labrax",NA,3.2422985673747,NA,2.19134661794979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451
"p122","f","w","j",49.82251434,-88.55943727,1,28,"rest_MR","SMR",12,16,5.99,10,NA,NA,NA,NA,10.38,10,"mg O2/hr","Salvelinus fontinalis",1.20166551086398,NA,NA,2.49819935153302,NA,NA,NA,NA,1.37447366402596,0.0613557962182727,NA,NA,NA,NA,1.82965423185159,0.694444444444444,NA,NA,NA,NA,0.455180567825628,0.755800240662717,452
"p122","f","w","j",47.739689,-80.03982,1,28,"rest_MR","SMR",12,16,5.8,10,NA,NA,NA,NA,8.86,10,"mg O2/hr","Salvelinus fontinalis",1.58113883008419,NA,NA,1.77087548969429,NA,NA,NA,NA,1.05922211766154,0.0714159614248949,NA,NA,NA,NA,0.283321713267508,0.694444444444444,NA,NA,NA,NA,-0.775900404394032,0.765860405869339,453
"p122","f","w","j",49.82251434,-88.55943727,1,28,"sprint","Swimming Performance",12,16,6.17,10,NA,NA,NA,NA,5.5,10,"Bl/s","Salvelinus fontinalis",0.790569415042095,NA,NA,0.727323861838727,NA,NA,NA,NA,-0.287376864197178,0.0211907525153013,NA,NA,NA,NA,-0.208454022347628,0.694444444444444,NA,NA,NA,NA,0.0789228418495503,0.715635196959746,454
"p122","f","w","j",47.739689,-80.03982,1,28,"sprint","Swimming Performance",12,16,5.78,10,NA,NA,NA,NA,6.1,10,"Bl/s","Salvelinus fontinalis",1.20166551086398,NA,NA,1.64438438328756,NA,NA,NA,NA,0.134712721237449,0.072432062516846,NA,NA,NA,NA,0.784143897137604,0.694444444444444,NA,NA,NA,NA,0.649431175900156,0.76687650696129,455
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",5,10,21.9,6,41.6,6,NA,NA,19.4,6,"ul/hr","Crepidula fornicata",10.5328058939677,11.2676528168026,NA,2.20454076850486,1.28322706088953,0.203117651512095,NA,NA,-0.242427141506345,0.162817406672237,0.134882561591065,0.8,NA,NA,-3.12795107671469,0.8,-1.14834449929846,1.0031176515121,NA,NA,-2.88552393520834,0.962817406672237,456
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",5,15,21.9,6,68.4,6,7.4,6,40.2,6,"ul/hr","Crepidula fornicata",10.5328058939677,9.30806102257607,3.18433666561813,15.1868364052557,1.13888618780605,0.0416385767139504,1.69238699541485,0.0546484829612354,0.60738035880252,0.0623386968979943,-0.123613955967177,0.2,1.56218502758355,0.2,0.365934269351529,0.2,-1.26250014377323,0.24163857671395,-0.130201967831296,0.254648482961235,-0.241446089450991,0.262338696897994,457
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",5,20,21.9,6,76.4,6,16.9,6,44.9,6,"ul/hr","Crepidula fornicata",10.5328058939677,23.5151015307185,4.89897948556636,15.431785379534,0.832997372900013,0.0241516434806463,0.651416115212787,0.0149744507600291,0.478634105283836,0.0258842485800437,0.535432050516182,0.0888888888888889,0.764934968558361,0.0888888888888889,0.254623073798647,0.0888888888888889,-0.297565322383831,0.113040532369535,0.113518853345574,0.103863339648918,-0.224011031485189,0.114773137468933,458
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",5,25,21.9,6,104,6,20.4,6,53.4,6,"ul/hr","Crepidula fornicata",10.5328058939677,14.6969384566991,7.34846922834953,25.474693324945,0.778952131159459,0.010470139831932,0.481137922557989,0.0148891032558588,0.445662054571847,0.0191205681016112,0.166572223264269,0.05,0.621596758739609,0.05,0.441595391723905,0.05,-0.61237990789519,0.060470139831932,0.140458836181619,0.0648891032558588,-0.00406666284794182,0.0691205681016112,459
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",10,15,19.4,6,30,6,32.2,6,40.2,6,"ul/hr","Crepidula fornicata",2.20454076850486,6.8585712797929,9.30806102257607,15.1868364052557,0.871848631185746,0.0434532232732254,0.443801086149226,0.150853887073856,1.45718785911139,0.103754938577302,2.26995986567797,0.8,0.979096450637412,0.8,3.85981961541774,0.8,1.39811123449222,0.843453223273225,0.535295364488186,0.950853887073856,2.40263175630636,0.903754938577302,460
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",10,20,19.4,6,58.8,6,14.8,6,44.9,6,"ul/hr","Crepidula fornicata",2.20454076850486,19.3509689679871,9.55300999685439,15.431785379534,1.1088687888353,0.0202031225613301,1.10981061397814,0.089126774148471,0.839164728678926,0.0218395970514296,2.1722232751308,0.2,0.479573080261886,0.2,1.94591014905531,0.2,1.0633544862955,0.22020312256133,-0.630237533716253,0.289126774148471,1.10674542037639,0.22183959705143,461
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",10,25,19.4,6,58.8,6,23.4,6,53.4,6,"ul/hr","Crepidula fornicata",2.20454076850486,24.7398464021101,10.5328058939677,25.474693324945,0.739245859223532,0.0140696371455881,0.550049815734996,0.0318658241518999,0.675025119931244,0.0178143600679004,1.61193062633669,0.0888888888888889,0.588793855631873,0.0888888888888889,1.63144421453677,0.0888888888888889,0.872684767113161,0.102958526034477,0.0387440398968779,0.120754713040789,0.956419094605524,0.106703248956789,462
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",15,20,40.2,6,57.3,6,28.6,6,44.9,6,"ul/hr","Crepidula fornicata",15.1868364052557,23.0252035821619,9.79795897113271,15.431785379534,0.708867256191437,0.202794280992761,0.902062153844803,0.156993044263729,0.221141598246466,0.173895769125459,0.832320794449824,0.8,0.908510544555193,0.8,0.0320006826928818,0.8,0.123453538258388,1.00279428099276,0.00644839071038934,0.956993044263729,-0.189140915553584,0.973895769125459,463
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",15,25,40.2,6,61.9,6,33.5,6,53.4,6,"ul/hr","Crepidula fornicata",15.1868364052557,28.4140810162849,12.7373466624725,25.474693324945,0.431653184065575,0.0589049366424317,0.466265307135128,0.062024568553177,0.283943750341174,0.0617166553827109,0.626455806061273,0.2,0.693147180559945,0.2,0.517256514096281,0.2,0.194802621995698,0.258904936642432,0.226881873424817,0.262024568553177,0.233312763755107,0.261716655382711,464
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",20,25,44.9,6,51,6,43.4,6,53.4,6,"ul/g/h","Crepidula fornicata",15.431785379534,21.3105607622136,12.9822956367508,25.474693324945,0.254775675952234,0.195150993459983,0.41470260971958,0.211373459297666,0.346745902435881,0.23047007115926,0.645546784526102,0.8,1.3481979711785,0.8,1.00251234549968,0.8,0.390771108573868,0.995150993459983,0.933495361458922,1.01137345929767,0.655766443063799,1.03047007115926,465
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",10,15,62.2,6,95.5,6,27.5,6,61.7,6,"ul/g/h","Crepidula fornicata",13.4721935853075,12.2474487139159,15.9216833280907,28.6590299905632,0.857542495483101,0.0422401361622918,1.61619585247763,0.36730501757264,-0.0161421376675833,0.175109467639079,-0.19062035960865,0.8,1.17557332980424,0.8,1.50968149913057,0.8,-1.04816285509175,0.842240136162292,-0.440622522673395,1.16730501757264,1.52582363679815,0.975109467639079,466
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",10,20,62.2,6,119.1,6,20,6,71.76,6,"ul/g/h","Crepidula fornicata",13.4721935853075,15.9216833280907,15.6767343538123,16.6565302509256,0.64960847661612,0.0107974194212935,1.27759494419655,0.111379516759072,0.142972218005407,0.0167983978707228,0.167054084663166,0.2,0.0606246218164348,0.2,0.212174519943636,0.2,-0.482554391952954,0.210797419421294,-1.21697032238011,0.311379516759072,0.069202301938229,0.216798397870723,467
"p122_o","m","w","a",56.942778,9.075,1,50,"rest_MR","MR",10,25,62.2,6,155,6,NA,NA,75.3,6,"ul/g/h","Crepidula fornicata",13.4721935853075,30.6186217847897,NA,24.4948974278318,0.608713411449408,0.00636556584497475,NA,NA,0.127416756707143,0.0113134602098114,0.547320368046553,0.0888888888888889,NA,NA,0.398558000503747,0.0888888888888889,-0.061393043402855,0.0952544547338636,NA,NA,0.271141243796604,0.1002023490987,468
"p123_o","m","w","a",-14.65,145.45,1,7,"rest_MR","MR",29,32,0.27,8,0.36,6,NA,NA,0.46,6,"","Ostorhinchus doederleini",0.0848528137423857,0.220454076850486,NA,0.244948974278318,0.958940241505936,0.83161865569273,NA,NA,1.77601510161589,0.662273980204387,3.18257084147406,1.9047619047619,NA,NA,3.53377256033349,1.9047619047619,2.22363059996813,2.73638056045463,NA,NA,1.7577574587176,2.56703588496629,469
"p123_o","m","w","a",-14.65,145.45,1,22,"rest_MR","MR",29,32,0.28,12,0.4,12,NA,NA,0.35,9,"","Pomacentrus moluccensis",0.207846096908265,0.311769145362398,NA,0.18,1.18891647979577,1.07270408163265,NA,NA,0.743811837714032,0.836734693877551,1.35155036036055,1.01010101010101,NA,NA,-0.479470120752968,1.19949494949495,0.162633880564774,2.08280509173366,NA,NA,-1.223281958467,2.0362296433725,470
"p124_o","f","w","a",42.043698,-78.739853,1,14,"rest_MR","MR",6,20,0.07,16,NA,NA,NA,NA,0.23,31,"","Clinostomus elongatus",0.04,NA,NA,0.0556776436283002,NA,NA,NA,NA,0.849702904909883,0.0113767971599735,NA,NA,NA,NA,0.236213743659059,0.0255102040816327,NA,NA,NA,NA,-0.613489161250824,0.0368870012416062,471
"p125_o","f","c","j",NA,NA,1,42,"sprint","swim",20,30,29.64,11,30.55,11,23.64,10,31.27,10,"","Barbonymus schwanenfeldii",24.1118622258838,18.0756051074369,11.5106906830129,17.2344132479177,0.0302398851897182,0.0919857951006591,0.279718978931852,0.0540851701345888,0.0535343710418638,0.0905371022726854,-0.288140682870275,0.1,0.403631927026503,0.111111111111111,-0.335795772772438,0.105555555555556,-0.318380568059993,0.191985795100659,0.123912948094651,0.1651962812457,-0.389330143814301,0.196092657828241,472
