"record_num","phylum","class","order","family","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.2_sd","r2.2_sd","lnCVR_Q10_acute_t2","lnCVR_Q10_acclim","obs","name","effect_size","V","type"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4863,"lnRR_Q10_acute_t1",0.677398823591806,0.164355358028628,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4864,"lnRR_Q10_acute_t2",0.44393138893596,0.0433853247285973,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4865,"lnRR_Q10_acclim",-0.18859116980755,0.14326587322557,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4866,"lnVR_Q10_acute_t1",0.356674943938732,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4867,"lnVR_Q10_acute_t2",1.20397280432594,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4868,"lnVR_Q10_acclim",-0.741937344729377,0.25,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,6.4,5,12.6,5,3.4,5,5.3,5,"","Limnodynastes peronii",6.70820393249937,2.23606797749979,0.760041415389975,-0.553346174921827,4869,"lnCVR_Q10_acute_t1",-0.320723879653074,0.414355358028628,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4870,"r1.1_sd",0.447213595499958,0.27469529478458,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4871,"r2.1_sd",0.670820393249937,0.27469529478458,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4872,"lnRR_Q10_acute_t1",0.389464766761723,0.0350848629427491,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4873,"lnRR_Q10_acute_t2",0.470003629245736,0.038125,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4874,"lnRR_Q10_acclim",0.421213465076303,0.0246952947845805,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4875,"lnVR_Q10_acute_t1",0.916290731874155,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4876,"lnVR_Q10_acute_t2",0.287682072451781,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4877,"lnVR_Q10_acclim",0.693147180559945,0.25,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","HOAD",15,25,2.1,5,3.1,5,2,5,3.2,5,"","Limnodynastes peronii",1.11803398874989,0.894427190999916,-0.182321556793955,0.271933715483642,4878,"lnCVR_Q10_acute_t1",0.526825965112432,0.285084862942749,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4879,"r1.1_sd",33.0938060669969,0.258666702273496,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4880,"r2.1_sd",33.9882332579968,0.258666702273496,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4881,"lnRR_Q10_acute_t1",0.387282789024974,0.00630371554957028,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4882,"lnRR_Q10_acute_t2",0.380463805902747,0.013025793875386,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4883,"lnRR_Q10_acclim",0.0653827592628517,0.00866670227349606,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4884,"lnVR_Q10_acute_t1",-0.0484523833859469,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4885,"lnVR_Q10_acute_t2",0.0130720815673529,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4886,"lnVR_Q10_acclim",0.0397403286495141,0.25,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,222,5,327,5,162,5,237,5,"","Limnodynastes peronii",31.528558482747,34.4354468534968,-0.367391724335394,-0.0256424306133377,4887,"lnCVR_Q10_acute_t1",-0.435735172410921,0.25630371554957,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4888,"r1.1_sd",7.82623792124926,0.268731523783929,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4889,"r2.1_sd",8.04984471899924,0.268731523783929,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4890,"lnRR_Q10_acute_t1",0.451985123743057,0.0207404958677686,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4891,"lnRR_Q10_acute_t2",0.527354925717201,0.0187315237839291,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4892,"lnRR_Q10_acclim",0.555525802683898,0.0187315237839291,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4893,"lnVR_Q10_acute_t1",0.487703206345136,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4894,"lnVR_Q10_acute_t2",0.45953232937844,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4895,"lnVR_Q10_acclim",0.487703206345136,0.25,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,35,5,55,5,36,5,61,5,"","Limnodynastes peronii",12.7455874717488,12.7455874717488,-0.0678225963387612,-0.0678225963387611,4896,"lnCVR_Q10_acute_t1",0.0357180826020792,0.270740495867769,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4897,"r1.1_sd",29.7397041007472,0.270229818810565,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4898,"r2.1_sd",30.8577380894971,0.270229818810565,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4899,"lnRR_Q10_acute_t1",0.370018359112417,0.0138060273857985,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4900,"lnRR_Q10_acute_t2",0.402344980771921,0.027012282766235,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4901,"lnRR_Q10_acclim",0.177334015282915,0.0202298188105647,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4902,"lnVR_Q10_acute_t1",-0.0863280834884974,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4903,"lnVR_Q10_acute_t2",0.166496515649558,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4904,"lnVR_Q10_acclim",0.203401072585008,0.25,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"metabolic_enzyme","LDH",15,25,134,5,194,5,107,5,160,5,"","Limnodynastes peronii",27.2800293254974,36.4479080332466,-0.235848465122363,0.0260670573020931,4905,"lnCVR_Q10_acute_t1",-0.456346442600914,0.263806027385799,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4906,"r1.1_sd",1.99010049997481,0.296950266142495,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4907,"r2.1_sd",2.99633108984972,0.296950266142495,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4908,"lnRR_Q10_acute_t1",0.971161765554938,0.0331888010483566,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4909,"lnRR_Q10_acute_t2",0.864820608038146,0.0499662071563596,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4910,"lnRR_Q10_acclim",0.890339429706402,0.0469502661424947,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4911,"lnVR_Q10_acute_t1",2.20096289944683,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4912,"lnVR_Q10_acute_t2",1.89674678092559,0.25,"acute"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4913,"lnVR_Q10_acclim",2.30595021114436,0.25,"acclim"
"p144_o","Chordata","Amphibia","Anura","Myobatrachidae","f","w","a",-34.08581179,151.165068,1,60,"rest_MR","MR",15,25,17.41,5,45.98,5,17.86,5,42.41,5,"","Limnodynastes peronii",17.9779865390983,19.9680870390731,1.03192617288744,1.41561078143796,4914,"lnCVR_Q10_acute_t1",1.22980113389189,0.283188801048357,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4915,"r1.1_sd",NA,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4916,"r2.1_sd",NA,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4917,"lnRR_Q10_acute_t1",1.24786811793439,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4918,"lnRR_Q10_acute_t2",1.01089832624539,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4919,"lnRR_Q10_acclim",1.08942035001631,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4920,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4921,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4922,"lnVR_Q10_acclim",NA,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.16,NA,1.04,NA,0.18,NA,0.82,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4923,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4924,"r1.1_sd",NA,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4925,"r2.1_sd",NA,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4926,"lnRR_Q10_acute_t1",1.02993292753102,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4927,"lnRR_Q10_acute_t2",0.881170559988213,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4928,"lnRR_Q10_acclim",0.881170559988213,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4929,"lnVR_Q10_acute_t1",NA,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4930,"lnVR_Q10_acute_t2",NA,NA,"acute"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4931,"lnVR_Q10_acclim",NA,NA,"acclim"
"p145_o","Chordata","Reptilia","Squamata","Polychrotidae","t","w","a",18.316667,-65.783333,1,14,"rest_MR","MR",15,30,0.32,NA,1.5,NA,0.32,NA,1.2,NA,"ml/h","Anolis gundlachi",NA,NA,NA,NA,4932,"lnCVR_Q10_acute_t1",NA,NA,"acute"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4933,"r1.1_sd",17.6776695296637,0.594614335916155,"acclim"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4934,"r2.1_sd",13.2653232150596,0.594614335916155,"acclim"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4935,"lnRR_Q10_acute_t1",1.15256728279052,0.51329746205383,"acute"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4936,"lnRR_Q10_acute_t2",1.44658978030914,0.148336513634956,"acute"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4937,"lnRR_Q10_acclim",1.73453834176982,0.451757193059012,"acclim"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4938,"lnVR_Q10_acute_t1",0.22410309080891,0.142857142857143,"acute"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4939,"lnVR_Q10_acute_t2",0,0.142857142857143,"acute"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4940,"lnVR_Q10_acclim",-0.287148881290122,0.142857142857143,"acclim"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,29.7,8,12.51,8,53.15,8,"","Idotea balthica",22.1183001155152,13.2653232150596,-1.44658978030914,-2.02168722305995,4941,"lnCVR_Q10_acute_t1",-0.928464191981611,0.656154604910973,"acute"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,28.14,8,6.88,8,29.7,8,"","Idotea emarginata",17.6776695296637,13.2653232150596,-1.58668764665906,-1.43971616408064,4942,"r1.1_sd",17.6776695296637,0.61176423658121,"acclim"
"p146_o","Arthropoda","Malacaostraca","Isopoda","Idoteidae","m","c","a",54.15,7.9,1,14,"rest_MR","MR",5,15,9.38,8,28.14,8,6.88,8,29.7,8,"","Idotea emarginata",17.6776695296637,13.2653232150596,-1.58668764665906,-1.43971616408064,4943,"r2.1_sd",15.0189480324023,0.61176423658121,"acclim"
